"Year","Site","Block","Paddock","Drought","Grazing","Plot","slope_simple","npp_type","npp_gm2"
2019,"FK",2,3,25,"HHMMM",32,2,"ANPP",127.45
2019,"FK",2,3,25,"HHMMM",32,2,"BNPP",352.260601864145
2019,"FK",2,3,25,"HHMMM",32,2,"totNPP",479.710601864145
2019,"FK",2,3,50,"HHMMM",35,2,"ANPP",68.8
2019,"FK",2,3,50,"HHMMM",35,2,"BNPP",338.975203475827
2019,"FK",2,3,50,"HHMMM",35,2,"totNPP",407.775203475827
2019,"FK",2,3,75,"HHMMM",33,2,"ANPP",126.95
2019,"FK",2,3,75,"HHMMM",33,2,"BNPP",287.002724022915
2019,"FK",2,3,75,"HHMMM",33,2,"totNPP",413.952724022915
2019,"FK",2,3,99,"HHMMM",31,2,"ANPP",47.05
2019,"FK",2,3,99,"HHMMM",31,2,"BNPP",285.390155327784
2019,"FK",2,3,99,"HHMMM",31,2,"totNPP",332.440155327784
2019,"FK",3,1,0,"MLLMM",39,1,"ANPP",360.15
2019,"FK",3,1,0,"MLLMM",39,1,"BNPP",235.966300922077
2019,"FK",3,1,0,"MLLMM",39,1,"totNPP",596.116300922077
2019,"FK",3,1,0,"MLLMM",41,1,"ANPP",135.65
2019,"FK",3,1,0,"MLLMM",41,1,"BNPP",337.110625064682
2019,"FK",3,1,0,"MLLMM",41,1,"totNPP",472.760625064682
2019,"FK",3,1,25,"MLLMM",38,1,"ANPP",118.7
2019,"FK",3,1,25,"MLLMM",38,1,"BNPP",252.532743935675
2019,"FK",3,1,25,"MLLMM",38,1,"totNPP",371.232743935675
2019,"FK",3,1,50,"MLLMM",42,1,"ANPP",123.35
2019,"FK",3,1,50,"MLLMM",42,1,"BNPP",329.658934893073
2019,"FK",3,1,50,"MLLMM",42,1,"totNPP",453.008934893073
2019,"FK",3,1,75,"MLLMM",37,1,"ANPP",142.7
2019,"FK",3,1,75,"MLLMM",37,1,"BNPP",155.433100302023
2019,"FK",3,1,75,"MLLMM",37,1,"totNPP",298.133100302023
2019,"FK",3,1,99,"MLLMM",40,1,"ANPP",87.1
2019,"FK",3,1,99,"MLLMM",40,1,"BNPP",247.093975714201
2019,"FK",3,1,99,"MLLMM",40,1,"totNPP",334.193975714201
2019,"FK",3,2,0,"MMMMM",43,1,"ANPP",107.55
2019,"FK",3,2,0,"MMMMM",43,1,"BNPP",211.850926462217
2019,"FK",3,2,0,"MMMMM",43,1,"totNPP",319.400926462217
2019,"FK",3,2,0,"MMMMM",48,1,"ANPP",131.05
2019,"FK",3,2,0,"MMMMM",48,1,"BNPP",373.292142287069
2019,"FK",3,2,0,"MMMMM",48,1,"totNPP",504.342142287069
2019,"FK",3,2,25,"MMMMM",44,1,"ANPP",90.5
2019,"FK",3,2,25,"MMMMM",44,1,"BNPP",310.256609619937
2019,"FK",3,2,25,"MMMMM",44,1,"totNPP",400.756609619937
2019,"FK",3,2,50,"MMMMM",45,1,"ANPP",112.9
2019,"FK",3,2,50,"MMMMM",45,1,"BNPP",215.929116535229
2019,"FK",3,2,50,"MMMMM",45,1,"totNPP",328.829116535229
2019,"FK",3,2,75,"MMMMM",46,1,"ANPP",96.35
2019,"FK",3,2,75,"MMMMM",46,1,"BNPP",294.741738702055
2019,"FK",3,2,75,"MMMMM",46,1,"totNPP",391.091738702055
2019,"FK",3,2,99,"MMMMM",47,1,"ANPP",59.8
2019,"FK",3,2,99,"MMMMM",47,1,"BNPP",446.467193330688
2019,"FK",3,2,99,"MMMMM",47,1,"totNPP",506.267193330688
2019,"FK",3,3,0,"HHMMM",52,2,"ANPP",117.15
2019,"FK",3,3,0,"HHMMM",52,2,"BNPP",110.391450674876
2019,"FK",3,3,0,"HHMMM",52,2,"totNPP",227.541450674876
2019,"FK",3,3,0,"HHMMM",53,2,"ANPP",112.75
2019,"FK",3,3,0,"HHMMM",53,2,"BNPP",320.725250669549
2019,"FK",3,3,0,"HHMMM",53,2,"totNPP",433.475250669549
2019,"FK",3,3,25,"HHMMM",50,2,"ANPP",161.4
2019,"FK",3,3,25,"HHMMM",50,2,"BNPP",341.847655974406
2019,"FK",3,3,25,"HHMMM",50,2,"totNPP",503.247655974406
2019,"FK",3,3,50,"HHMMM",49,2,"ANPP",125.75
2019,"FK",3,3,50,"HHMMM",49,2,"BNPP",380.752693332702
2019,"FK",3,3,50,"HHMMM",49,2,"totNPP",506.502693332702
2019,"FK",3,3,75,"HHMMM",54,2,"ANPP",118.95
2019,"FK",3,3,75,"HHMMM",54,2,"BNPP",374.703840324082
2019,"FK",3,3,75,"HHMMM",54,2,"totNPP",493.653840324082
2019,"FK",3,3,99,"HHMMM",51,2,"ANPP",104.85
2019,"FK",3,3,99,"HHMMM",51,2,"BNPP",308.522133587182
2019,"FK",3,3,99,"HHMMM",51,2,"totNPP",413.372133587182
2020,"FK",1,1,0,"MMMMM",3,2,"ANPP",167
2020,"FK",1,1,0,"MMMMM",3,2,"BNPP",440.018462632902
2020,"FK",1,1,0,"MMMMM",3,2,"totNPP",607.018462632902
2020,"FK",1,1,0,"MMMMM",4,2,"ANPP",138.95
2020,"FK",1,1,0,"MMMMM",4,2,"BNPP",466.780965728525
2020,"FK",1,1,0,"MMMMM",4,2,"totNPP",605.730965728525
2020,"FK",1,1,25,"MMMMM",6,2,"ANPP",85.55
2020,"FK",1,1,25,"MMMMM",6,2,"BNPP",436.839871333883
2020,"FK",1,1,25,"MMMMM",6,2,"totNPP",522.389871333883
2020,"FK",1,1,50,"MMMMM",5,2,"ANPP",143
2020,"FK",1,1,50,"MMMMM",5,2,"BNPP",620.596453837975
2020,"FK",1,1,50,"MMMMM",5,2,"totNPP",763.596453837975
2020,"FK",1,1,75,"MMMMM",1,2,"ANPP",98.05
2020,"FK",1,1,75,"MMMMM",1,2,"BNPP",425.956303596274
2020,"FK",1,1,75,"MMMMM",1,2,"totNPP",524.006303596274
2020,"FK",1,1,99,"MMMMM",2,2,"ANPP",84.6
2020,"FK",1,1,99,"MMMMM",2,2,"BNPP",445.935090644357
2020,"FK",1,1,99,"MMMMM",2,2,"totNPP",530.535090644357
2020,"FK",1,2,0,"HHMMM",7,1,"ANPP",116.2
2020,"FK",1,2,0,"HHMMM",7,1,"BNPP",458.724810831146
2020,"FK",1,2,0,"HHMMM",7,1,"totNPP",574.924810831146
2020,"FK",1,2,0,"HHMMM",9,1,"ANPP",214.55
2020,"FK",1,2,0,"HHMMM",9,1,"BNPP",464.462118227613
2020,"FK",1,2,0,"HHMMM",9,1,"totNPP",679.012118227613
2020,"FK",1,2,25,"HHMMM",12,1,"ANPP",186.35
2020,"FK",1,2,25,"HHMMM",12,1,"BNPP",551.822228981591
2020,"FK",1,2,25,"HHMMM",12,1,"totNPP",738.172228981591
2020,"FK",1,2,50,"HHMMM",11,1,"ANPP",87.05
2020,"FK",1,2,50,"HHMMM",11,1,"BNPP",790.166511023767
2020,"FK",1,2,50,"HHMMM",11,1,"totNPP",877.216511023767
2020,"FK",1,2,75,"HHMMM",8,1,"ANPP",82
2020,"FK",1,2,75,"HHMMM",8,1,"BNPP",566.217898509016
2020,"FK",1,2,75,"HHMMM",8,1,"totNPP",648.217898509016
2020,"FK",1,2,99,"HHMMM",10,1,"ANPP",51.05
2020,"FK",1,2,99,"HHMMM",10,1,"BNPP",534.673568496341
2020,"FK",1,2,99,"HHMMM",10,1,"totNPP",585.723568496341
2020,"FK",1,3,0,"MLLMM",15,2,"ANPP",144.75
2020,"FK",1,3,0,"MLLMM",15,2,"BNPP",718.149908331517
2020,"FK",1,3,0,"MLLMM",15,2,"totNPP",862.899908331517
2020,"FK",1,3,0,"MLLMM",17,2,"ANPP",164.1
2020,"FK",1,3,0,"MLLMM",17,2,"BNPP",619.425493991284
2020,"FK",1,3,0,"MLLMM",17,2,"totNPP",783.525493991285
2020,"FK",1,3,25,"MLLMM",16,2,"ANPP",98.95
2020,"FK",1,3,25,"MLLMM",16,2,"BNPP",476.508719480702
2020,"FK",1,3,25,"MLLMM",16,2,"totNPP",575.458719480702
2020,"FK",1,3,50,"MLLMM",13,2,"ANPP",79.25
2020,"FK",1,3,50,"MLLMM",13,2,"BNPP",796.810021869905
2020,"FK",1,3,50,"MLLMM",13,2,"totNPP",876.060021869905
2020,"FK",1,3,75,"MLLMM",14,2,"ANPP",99.95
2020,"FK",1,3,75,"MLLMM",14,2,"BNPP",577.302975036502
2020,"FK",1,3,75,"MLLMM",14,2,"totNPP",677.252975036502
2020,"FK",1,3,99,"MLLMM",18,2,"ANPP",95.8
2020,"FK",1,3,99,"MLLMM",18,2,"BNPP",677.199107815348
2020,"FK",1,3,99,"MLLMM",18,2,"totNPP",772.999107815348
2020,"FK",2,1,0,"MLLMM",20,2,"ANPP",161.3
2020,"FK",2,1,0,"MLLMM",20,2,"BNPP",371.341349034562
2020,"FK",2,1,0,"MLLMM",20,2,"totNPP",532.641349034562
2020,"FK",2,1,0,"MLLMM",23,2,"ANPP",89.8
2020,"FK",2,1,0,"MLLMM",23,2,"BNPP",328.167414524093
2020,"FK",2,1,0,"MLLMM",23,2,"totNPP",417.967414524093
2020,"FK",2,1,25,"MLLMM",24,2,"ANPP",110.35
2020,"FK",2,1,25,"MLLMM",24,2,"BNPP",476.763866954561
2020,"FK",2,1,25,"MLLMM",24,2,"totNPP",587.113866954561
2020,"FK",2,1,50,"MLLMM",19,2,"ANPP",136.55
2020,"FK",2,1,50,"MLLMM",19,2,"BNPP",446.06154809358
2020,"FK",2,1,50,"MLLMM",19,2,"totNPP",582.61154809358
2020,"FK",2,1,75,"MLLMM",22,2,"ANPP",85.75
2020,"FK",2,1,75,"MLLMM",22,2,"BNPP",626.412042420441
2020,"FK",2,1,75,"MLLMM",22,2,"totNPP",712.162042420441
2020,"FK",2,1,99,"MLLMM",21,2,"ANPP",89
2020,"FK",2,1,99,"MLLMM",21,2,"BNPP",512.092449132298
2020,"FK",2,1,99,"MLLMM",21,2,"totNPP",601.092449132298
2020,"FK",2,2,0,"MMMMM",25,1,"ANPP",99.9
2020,"FK",2,2,0,"MMMMM",25,1,"BNPP",390.212329320837
2020,"FK",2,2,0,"MMMMM",25,1,"totNPP",490.112329320837
2020,"FK",2,2,0,"MMMMM",29,1,"ANPP",144.5
2020,"FK",2,2,0,"MMMMM",29,1,"BNPP",417.556509838783
2020,"FK",2,2,0,"MMMMM",29,1,"totNPP",562.056509838783
2020,"FK",2,2,25,"MMMMM",30,1,"ANPP",92.35
2020,"FK",2,2,25,"MMMMM",30,1,"BNPP",542.71129504994
2020,"FK",2,2,25,"MMMMM",30,1,"totNPP",635.06129504994
2020,"FK",2,2,50,"MMMMM",27,1,"ANPP",70.3
2020,"FK",2,2,50,"MMMMM",27,1,"BNPP",435.557037070108
2020,"FK",2,2,50,"MMMMM",27,1,"totNPP",505.857037070108
2020,"FK",2,2,75,"MMMMM",26,1,"ANPP",67.65
2020,"FK",2,2,75,"MMMMM",26,1,"BNPP",411.320613671942
2020,"FK",2,2,75,"MMMMM",26,1,"totNPP",478.970613671942
2020,"FK",2,2,99,"MMMMM",28,1,"ANPP",85.75
2020,"FK",2,2,99,"MMMMM",28,1,"BNPP",520.620603937452
2020,"FK",2,2,99,"MMMMM",28,1,"totNPP",606.370603937452
2020,"FK",2,3,0,"HHMMM",34,2,"ANPP",105.55
2020,"FK",2,3,0,"HHMMM",34,2,"BNPP",488.472262413341
2020,"FK",2,3,0,"HHMMM",34,2,"totNPP",594.022262413341
2020,"FK",2,3,0,"HHMMM",36,2,"ANPP",105.75
2020,"FK",2,3,0,"HHMMM",36,2,"BNPP",540.405629264308
2020,"FK",2,3,0,"HHMMM",36,2,"totNPP",646.155629264308
2020,"FK",2,3,25,"HHMMM",32,2,"ANPP",90.2
2020,"FK",2,3,25,"HHMMM",32,2,"BNPP",684.121679281109
2020,"FK",2,3,25,"HHMMM",32,2,"totNPP",774.321679281109
2020,"FK",2,3,50,"HHMMM",35,2,"ANPP",83.95
2020,"FK",2,3,50,"HHMMM",35,2,"BNPP",583.780318947343
2020,"FK",2,3,50,"HHMMM",35,2,"totNPP",667.730318947343
2020,"FK",2,3,75,"HHMMM",33,2,"ANPP",90.1
2020,"FK",2,3,75,"HHMMM",33,2,"BNPP",778.744260386006
2020,"FK",2,3,75,"HHMMM",33,2,"totNPP",868.844260386006
2020,"FK",2,3,99,"HHMMM",31,2,"ANPP",87.2
2020,"FK",2,3,99,"HHMMM",31,2,"BNPP",764.942508022964
2020,"FK",2,3,99,"HHMMM",31,2,"totNPP",852.142508022964
2020,"FK",3,1,0,"MLLMM",39,1,"ANPP",164.9
2020,"FK",3,1,0,"MLLMM",39,1,"BNPP",734.830271378775
2020,"FK",3,1,0,"MLLMM",39,1,"totNPP",899.730271378775
2020,"FK",3,1,0,"MLLMM",41,1,"ANPP",61.1
2020,"FK",3,1,0,"MLLMM",41,1,"BNPP",541.446161217473
2020,"FK",3,1,0,"MLLMM",41,1,"totNPP",602.546161217473
2020,"FK",3,1,25,"MLLMM",38,1,"ANPP",151.8
2020,"FK",3,1,25,"MLLMM",38,1,"BNPP",573.348107533134
2020,"FK",3,1,25,"MLLMM",38,1,"totNPP",725.148107533134
2020,"FK",3,1,50,"MLLMM",42,1,"ANPP",76.85
2020,"FK",3,1,50,"MLLMM",42,1,"BNPP",820.015034286347
2020,"FK",3,1,50,"MLLMM",42,1,"totNPP",896.865034286347
2020,"FK",3,1,75,"MLLMM",37,1,"ANPP",112.55
2020,"FK",3,1,75,"MLLMM",37,1,"BNPP",728.719378327262
2020,"FK",3,1,75,"MLLMM",37,1,"totNPP",841.269378327262
2020,"FK",3,1,99,"MLLMM",40,1,"ANPP",81.2
2020,"FK",3,1,99,"MLLMM",40,1,"BNPP",596.146857580422
2020,"FK",3,1,99,"MLLMM",40,1,"totNPP",677.346857580422
2020,"FK",3,2,0,"MMMMM",43,1,"ANPP",188.55
2020,"FK",3,2,0,"MMMMM",43,1,"BNPP",439.700681014979
2020,"FK",3,2,0,"MMMMM",43,1,"totNPP",628.250681014979
2020,"FK",3,2,0,"MMMMM",48,1,"ANPP",431.2
2020,"FK",3,2,0,"MMMMM",48,1,"BNPP",514.092481396617
2020,"FK",3,2,0,"MMMMM",48,1,"totNPP",945.292481396616
2020,"FK",3,2,25,"MMMMM",44,1,"ANPP",78
2020,"FK",3,2,25,"MMMMM",44,1,"BNPP",579.918379226985
2020,"FK",3,2,25,"MMMMM",44,1,"totNPP",657.918379226985
2020,"FK",3,2,50,"MMMMM",45,1,"ANPP",120
2020,"FK",3,2,50,"MMMMM",45,1,"BNPP",692.298662460766
2020,"FK",3,2,50,"MMMMM",45,1,"totNPP",812.298662460766
2020,"FK",3,2,75,"MMMMM",46,1,"ANPP",75.15
2020,"FK",3,2,75,"MMMMM",46,1,"BNPP",658.685597854484
2020,"FK",3,2,75,"MMMMM",46,1,"totNPP",733.835597854484
2020,"FK",3,2,99,"MMMMM",47,1,"ANPP",47.45
2020,"FK",3,2,99,"MMMMM",47,1,"BNPP",524.178609673308
2020,"FK",3,2,99,"MMMMM",47,1,"totNPP",571.628609673308
2020,"FK",3,3,0,"HHMMM",52,2,"ANPP",121.25
2020,"FK",3,3,0,"HHMMM",52,2,"BNPP",561.095662885329
2020,"FK",3,3,0,"HHMMM",52,2,"totNPP",682.345662885329
2020,"FK",3,3,0,"HHMMM",53,2,"ANPP",88.3
2020,"FK",3,3,0,"HHMMM",53,2,"BNPP",645.794724686001
2020,"FK",3,3,0,"HHMMM",53,2,"totNPP",734.094724686001
2020,"FK",3,3,25,"HHMMM",50,2,"ANPP",99.7
2020,"FK",3,3,25,"HHMMM",50,2,"BNPP",673.355335855417
2020,"FK",3,3,25,"HHMMM",50,2,"totNPP",773.055335855417
2020,"FK",3,3,50,"HHMMM",49,2,"ANPP",125.3
2020,"FK",3,3,50,"HHMMM",49,2,"BNPP",607.955655726625
2020,"FK",3,3,50,"HHMMM",49,2,"totNPP",733.255655726625
2020,"FK",3,3,75,"HHMMM",54,2,"ANPP",82.35
2020,"FK",3,3,75,"HHMMM",54,2,"BNPP",649.165319366381
2020,"FK",3,3,75,"HHMMM",54,2,"totNPP",731.515319366381
2020,"FK",3,3,99,"HHMMM",51,2,"ANPP",73.7
2020,"FK",3,3,99,"HHMMM",51,2,"BNPP",581.177780660882
2020,"FK",3,3,99,"HHMMM",51,2,"totNPP",654.877780660882
2021,"FK",1,1,0,"MMMMM",3,2,"ANPP",55.65
2021,"FK",1,1,0,"MMMMM",3,2,"BNPP",503.001523314622
2021,"FK",1,1,0,"MMMMM",3,2,"totNPP",558.651523314622
2021,"FK",1,1,0,"MMMMM",4,2,"ANPP",64.95
2021,"FK",1,1,0,"MMMMM",4,2,"BNPP",544.608010135011
2021,"FK",1,1,0,"MMMMM",4,2,"totNPP",609.558010135011
2021,"FK",1,1,25,"MMMMM",6,2,"ANPP",63.4
2021,"FK",1,1,25,"MMMMM",6,2,"BNPP",588.136451962713
2021,"FK",1,1,25,"MMMMM",6,2,"totNPP",651.536451962713
2021,"FK",1,1,50,"MMMMM",5,2,"ANPP",27.4
2021,"FK",1,1,50,"MMMMM",5,2,"BNPP",676.426540354294
2021,"FK",1,1,50,"MMMMM",5,2,"totNPP",703.826540354294
2021,"FK",1,1,75,"MMMMM",1,2,"ANPP",23.9
2021,"FK",1,1,75,"MMMMM",1,2,"BNPP",499.87116475872
2021,"FK",1,1,75,"MMMMM",1,2,"totNPP",523.77116475872
2021,"FK",1,1,99,"MMMMM",2,2,"ANPP",31.6
2021,"FK",1,1,99,"MMMMM",2,2,"BNPP",464.617700250971
2021,"FK",1,1,99,"MMMMM",2,2,"totNPP",496.217700250971
2021,"FK",1,2,0,"HHMMM",7,1,"ANPP",77.25
2021,"FK",1,2,0,"HHMMM",7,1,"BNPP",599.263615708367
2021,"FK",1,2,0,"HHMMM",7,1,"totNPP",676.513615708367
2021,"FK",1,2,0,"HHMMM",9,1,"ANPP",45.1
2021,"FK",1,2,0,"HHMMM",9,1,"BNPP",558.77616767862
2021,"FK",1,2,0,"HHMMM",9,1,"totNPP",603.87616767862
2021,"FK",1,2,25,"HHMMM",12,1,"ANPP",65.95
2021,"FK",1,2,25,"HHMMM",12,1,"BNPP",551.732161341082
2021,"FK",1,2,25,"HHMMM",12,1,"totNPP",617.682161341082
2021,"FK",1,2,50,"HHMMM",11,1,"ANPP",54.65
2021,"FK",1,2,50,"HHMMM",11,1,"BNPP",586.174486842128
2021,"FK",1,2,50,"HHMMM",11,1,"totNPP",640.824486842128
2021,"FK",1,2,75,"HHMMM",8,1,"ANPP",55.2
2021,"FK",1,2,75,"HHMMM",8,1,"BNPP",545.219710642838
2021,"FK",1,2,75,"HHMMM",8,1,"totNPP",600.419710642838
2021,"FK",1,2,99,"HHMMM",10,1,"ANPP",44.35
2021,"FK",1,2,99,"HHMMM",10,1,"BNPP",554.534448280722
2021,"FK",1,2,99,"HHMMM",10,1,"totNPP",598.884448280722
2021,"FK",1,3,0,"MLLMM",15,2,"ANPP",84.05
2021,"FK",1,3,0,"MLLMM",15,2,"BNPP",561.536634280126
2021,"FK",1,3,0,"MLLMM",15,2,"totNPP",645.586634280126
2021,"FK",1,3,0,"MLLMM",17,2,"ANPP",81.5
2021,"FK",1,3,0,"MLLMM",17,2,"BNPP",739.610339259654
2021,"FK",1,3,0,"MLLMM",17,2,"totNPP",821.110339259654
2021,"FK",1,3,25,"MLLMM",16,2,"ANPP",24.35
2021,"FK",1,3,25,"MLLMM",16,2,"BNPP",581.926740188017
2021,"FK",1,3,25,"MLLMM",16,2,"totNPP",606.276740188017
2021,"FK",1,3,50,"MLLMM",13,2,"ANPP",33
2021,"FK",1,3,50,"MLLMM",13,2,"BNPP",572.877519326364
2021,"FK",1,3,50,"MLLMM",13,2,"totNPP",605.877519326364
2021,"FK",1,3,75,"MLLMM",14,2,"ANPP",14
2021,"FK",1,3,75,"MLLMM",14,2,"BNPP",641.32903134738
2021,"FK",1,3,75,"MLLMM",14,2,"totNPP",655.32903134738
2021,"FK",1,3,99,"MLLMM",18,2,"ANPP",18.05
2021,"FK",1,3,99,"MLLMM",18,2,"BNPP",463.554347567603
2021,"FK",1,3,99,"MLLMM",18,2,"totNPP",481.604347567603
2021,"FK",2,1,0,"MLLMM",20,2,"ANPP",52.6
2021,"FK",2,1,0,"MLLMM",20,2,"BNPP",600.538254698724
2021,"FK",2,1,0,"MLLMM",20,2,"totNPP",653.138254698724
2021,"FK",2,1,0,"MLLMM",23,2,"ANPP",61.65
2021,"FK",2,1,0,"MLLMM",23,2,"BNPP",499.663135901541
2021,"FK",2,1,0,"MLLMM",23,2,"totNPP",561.313135901541
2021,"FK",2,1,25,"MLLMM",24,2,"ANPP",46.6
2021,"FK",2,1,25,"MLLMM",24,2,"BNPP",581.659457409574
2021,"FK",2,1,25,"MLLMM",24,2,"totNPP",628.259457409574
2021,"FK",2,1,50,"MLLMM",19,2,"ANPP",71.9
2021,"FK",2,1,50,"MLLMM",19,2,"BNPP",589.548655272705
2021,"FK",2,1,50,"MLLMM",19,2,"totNPP",661.448655272705
2021,"FK",2,1,75,"MLLMM",22,2,"ANPP",36.3
2021,"FK",2,1,75,"MLLMM",22,2,"BNPP",606.4632304319
2021,"FK",2,1,75,"MLLMM",22,2,"totNPP",642.7632304319
2021,"FK",2,1,99,"MLLMM",21,2,"ANPP",17.75
2021,"FK",2,1,99,"MLLMM",21,2,"BNPP",547.492487338872
2021,"FK",2,1,99,"MLLMM",21,2,"totNPP",565.242487338872
2021,"FK",2,2,0,"MMMMM",25,1,"ANPP",39.75
2021,"FK",2,2,0,"MMMMM",25,1,"BNPP",681.512443294483
2021,"FK",2,2,0,"MMMMM",25,1,"totNPP",721.262443294483
2021,"FK",2,2,0,"MMMMM",29,1,"ANPP",60.55
2021,"FK",2,2,0,"MMMMM",29,1,"BNPP",443.954885052236
2021,"FK",2,2,0,"MMMMM",29,1,"totNPP",504.504885052236
2021,"FK",2,2,25,"MMMMM",30,1,"ANPP",46.95
2021,"FK",2,2,25,"MMMMM",30,1,"BNPP",348.405104967473
2021,"FK",2,2,25,"MMMMM",30,1,"totNPP",395.355104967473
2021,"FK",2,2,50,"MMMMM",27,1,"ANPP",17.35
2021,"FK",2,2,50,"MMMMM",27,1,"BNPP",519.545150787954
2021,"FK",2,2,50,"MMMMM",27,1,"totNPP",536.895150787954
2021,"FK",2,2,75,"MMMMM",26,1,"ANPP",36.15
2021,"FK",2,2,75,"MMMMM",26,1,"BNPP",499.564863099482
2021,"FK",2,2,75,"MMMMM",26,1,"totNPP",535.714863099482
2021,"FK",2,2,99,"MMMMM",28,1,"ANPP",7.9
2021,"FK",2,2,99,"MMMMM",28,1,"BNPP",466.663070472809
2021,"FK",2,2,99,"MMMMM",28,1,"totNPP",474.563070472809
2021,"FK",2,3,0,"HHMMM",34,2,"ANPP",18.9
2021,"FK",2,3,0,"HHMMM",34,2,"BNPP",343.496644606076
2021,"FK",2,3,0,"HHMMM",34,2,"totNPP",362.396644606076
2021,"FK",2,3,0,"HHMMM",36,2,"ANPP",30.25
2021,"FK",2,3,0,"HHMMM",36,2,"BNPP",555.582167726665
2021,"FK",2,3,0,"HHMMM",36,2,"totNPP",585.832167726665
2021,"FK",2,3,25,"HHMMM",32,2,"ANPP",37.7
2021,"FK",2,3,25,"HHMMM",32,2,"BNPP",405.323392107714
2021,"FK",2,3,25,"HHMMM",32,2,"totNPP",443.023392107714
2021,"FK",2,3,50,"HHMMM",35,2,"ANPP",33.2
2021,"FK",2,3,50,"HHMMM",35,2,"BNPP",442.625535329148
2021,"FK",2,3,50,"HHMMM",35,2,"totNPP",475.825535329148
2021,"FK",2,3,75,"HHMMM",33,2,"ANPP",21.7
2021,"FK",2,3,75,"HHMMM",33,2,"BNPP",274.705883104349
2021,"FK",2,3,75,"HHMMM",33,2,"totNPP",296.405883104349
2021,"FK",2,3,99,"HHMMM",31,2,"ANPP",9.9
2021,"FK",2,3,99,"HHMMM",31,2,"BNPP",372.10816230478
2021,"FK",2,3,99,"HHMMM",31,2,"totNPP",382.00816230478
2021,"FK",3,1,0,"MLLMM",39,1,"ANPP",80.85
2021,"FK",3,1,0,"MLLMM",39,1,"BNPP",407.015424232535
2021,"FK",3,1,0,"MLLMM",39,1,"totNPP",487.865424232535
2021,"FK",3,1,0,"MLLMM",41,1,"ANPP",46.05
2021,"FK",3,1,0,"MLLMM",41,1,"BNPP",524.900389586767
2021,"FK",3,1,0,"MLLMM",41,1,"totNPP",570.950389586767
2021,"FK",3,1,25,"MLLMM",38,1,"ANPP",75.45
2021,"FK",3,1,25,"MLLMM",38,1,"BNPP",381.328741006574
2021,"FK",3,1,25,"MLLMM",38,1,"totNPP",456.778741006574
2021,"FK",3,1,50,"MLLMM",42,1,"ANPP",49.65
2021,"FK",3,1,50,"MLLMM",42,1,"BNPP",401.444375826405
2021,"FK",3,1,50,"MLLMM",42,1,"totNPP",451.094375826405
2021,"FK",3,1,75,"MLLMM",37,1,"ANPP",49.25
2021,"FK",3,1,75,"MLLMM",37,1,"BNPP",440.93270779446
2021,"FK",3,1,75,"MLLMM",37,1,"totNPP",490.18270779446
2021,"FK",3,1,99,"MLLMM",40,1,"ANPP",29.75
2021,"FK",3,1,99,"MLLMM",40,1,"BNPP",338.678605170551
2021,"FK",3,1,99,"MLLMM",40,1,"totNPP",368.428605170551
2021,"FK",3,2,0,"MMMMM",43,1,"ANPP",47.65
2021,"FK",3,2,0,"MMMMM",43,1,"BNPP",487.573138651793
2021,"FK",3,2,0,"MMMMM",43,1,"totNPP",535.223138651793
2021,"FK",3,2,0,"MMMMM",48,1,"ANPP",71.85
2021,"FK",3,2,0,"MMMMM",48,1,"BNPP",497.523721204292
2021,"FK",3,2,0,"MMMMM",48,1,"totNPP",569.373721204292
2021,"FK",3,2,25,"MMMMM",44,1,"ANPP",50.25
2021,"FK",3,2,25,"MMMMM",44,1,"BNPP",332.923680828715
2021,"FK",3,2,25,"MMMMM",44,1,"totNPP",383.173680828715
2021,"FK",3,2,50,"MMMMM",45,1,"ANPP",20.1
2021,"FK",3,2,50,"MMMMM",45,1,"BNPP",357.900666713862
2021,"FK",3,2,50,"MMMMM",45,1,"totNPP",378.000666713862
2021,"FK",3,2,75,"MMMMM",46,1,"ANPP",41.95
2021,"FK",3,2,75,"MMMMM",46,1,"BNPP",502.376550481898
2021,"FK",3,2,75,"MMMMM",46,1,"totNPP",544.326550481898
2021,"FK",3,2,99,"MMMMM",47,1,"ANPP",19.7
2021,"FK",3,2,99,"MMMMM",47,1,"BNPP",490.817600027942
2021,"FK",3,2,99,"MMMMM",47,1,"totNPP",510.517600027942
2021,"FK",3,3,0,"HHMMM",52,2,"ANPP",46.2
2021,"FK",3,3,0,"HHMMM",52,2,"BNPP",732.6466682973
2021,"FK",3,3,0,"HHMMM",52,2,"totNPP",778.8466682973
2021,"FK",3,3,0,"HHMMM",53,2,"ANPP",27.45
2021,"FK",3,3,0,"HHMMM",53,2,"BNPP",349.162929823086
2021,"FK",3,3,0,"HHMMM",53,2,"totNPP",376.612929823086
2021,"FK",3,3,25,"HHMMM",50,2,"ANPP",54.05
2021,"FK",3,3,25,"HHMMM",50,2,"BNPP",354.234499431345
2021,"FK",3,3,25,"HHMMM",50,2,"totNPP",408.284499431345
2021,"FK",3,3,50,"HHMMM",49,2,"ANPP",23.9
2021,"FK",3,3,50,"HHMMM",49,2,"BNPP",359.466777539204
2021,"FK",3,3,50,"HHMMM",49,2,"totNPP",383.366777539204
2021,"FK",3,3,75,"HHMMM",54,2,"ANPP",30.05
2021,"FK",3,3,75,"HHMMM",54,2,"BNPP",420.936006617008
2021,"FK",3,3,75,"HHMMM",54,2,"totNPP",450.986006617008
2021,"FK",3,3,99,"HHMMM",51,2,"ANPP",7.95
